u,v,weight
10009,45624,3.0
10009,45634,4.0
10009,45651,7.0000000000000036
10009,45652,2.0
10009,45654,5.0
10009,45659,4.0
10009,45664,7.0000000000000036
10009,45679,5.0
10009,45691,5.0
10009,45704,4.0
10009,45719,1.0
10009,45728,6.000000000000003
10009,45747,1.0
10009,45751,1.0
10009,45754,1.0
10009,45765,4.0
10009,45783,7.0000000000000036
10009,45784,3.0
10009,45794,7.0000000000000036
10009,45801,4.0
10009,45816,1.0
10009,45819,4.0
10009,45823,4.0
10009,45833,5.0
10009,45845,2.0
10009,45858,6.000000000000003
10009,45859,7.0000000000000036
10009,45874,5.0
10009,45887,8.0
10009,45900,1.0
10009,45922,2.0
10009,45928,4.0
10009,45933,2.0
10009,45964,5.0
10009,45987,5.0
10009,45990,5.0
10009,45994,9.0
10009,45996,9.0
10009,46001,3.0
10009,46022,9.0
10009,46027,10.0
10009,46036,6.000000000000003
10009,46067,6.000000000000003
10009,46092,4.0
10009,46098,6.000000000000003
10009,46108,9.0
10009,46123,7.0000000000000036
10009,46156,13.000000000000004
10009,46168,9.0
10009,46175,8.0
10009,46186,5.0
10009,46191,6.000000000000003
10009,46208,1.0
10009,46227,2.0
10009,46236,6.000000000000003
10009,46238,7.0000000000000036
10009,46248,4.0
10009,46251,5.0
10009,46272,7.0000000000000036
10009,46274,3.0
10009,46275,3.0
10009,46290,1.0
10009,46311,7.0000000000000036
10009,46333,3.0
10009,46339,2.0
10009,46346,3.0
10009,46349,5.0
10009,46387,1.0
10009,46456,8.0
10009,46481,6.000000000000003
10009,46483,10.0
10009,46487,9.0
10009,46498,1.0
10009,46501,7.0000000000000036
10009,46531,6.000000000000003
10009,46546,6.000000000000003
10009,46550,4.0
10009,46556,10.0
10009,46564,8.0
10009,46588,2.0
10009,46598,7.0000000000000036
10009,46611,6.000000000000003
10009,46621,7.0000000000000036
10009,46624,1.0
10009,46630,4.0
10009,46637,1.0
10009,46667,4.0
10009,46684,6.000000000000003
10009,46689,2.0
10009,46694,2.0
10009,46695,8.0
10009,46713,6.000000000000003
10009,46715,2.0
10009,46722,2.0
10009,46745,4.0
10009,46755,1.0
10009,46768,7.0000000000000036
10009,46773,6.000000000000003
10009,46784,5.0
10009,46789,9.0
10009,46798,3.0
10009,46807,1.0
10009,46810,7.0000000000000036
10009,46827,1.0
10009,46831,7.0000000000000036
10009,46840,5.0
10009,46859,1.0
10009,46860,5.0
10009,46885,9.0
10009,46891,9.0
10009,46895,1.0
10009,46914,1.0
10009,46922,1.0
10009,46928,7.0000000000000036
10009,46931,4.0
10009,46935,6.000000000000003
10009,46957,4.0
10009,46972,7.0000000000000036
10009,46976,3.0
10009,46978,1.0
10009,46996,7.0000000000000036
10009,47045,9.0
10009,47065,2.0
10009,47127,8.0
10009,47131,4.0
10009,47135,10.0
10009,47138,11.000000000000002
10009,47143,12.000000000000005
10009,47158,9.0
10009,47159,6.000000000000003
10009,47169,8.0
10009,47173,7.0000000000000036
10009,47207,2.0
10009,47211,6.000000000000003
10009,47216,1.0
10009,47221,1.0
10009,47229,1.0
10009,47242,12.000000000000005
10009,47252,1.0
10009,47284,3.0
10009,47314,4.0
10009,47322,7.0000000000000036
10009,47352,1.0
10009,47353,7.0000000000000036
10009,47374,5.0
10009,47398,2.0
10009,47404,6.000000000000003
10009,47408,8.0
10009,47418,6.000000000000003
10009,47426,10.0
10009,47427,1.0
10009,47480,5.0
10009,47493,8.0
10009,47518,5.0
10009,47522,9.0
10009,47538,11.000000000000002
10009,47568,11.000000000000002
10009,47569,6.000000000000003
10009,47570,9.0
10009,47573,7.0000000000000036
10009,47577,7.0000000000000036
10009,47584,1.0
10009,47586,6.000000000000003
10009,47588,2.0
10009,47591,11.000000000000002
10009,47604,10.0
10009,47605,3.0
10009,47624,4.0
10009,47643,1.0
10009,47649,6.000000000000003
10009,47678,9.0
10009,47742,7.0000000000000036
10009,47764,1.0
10009,47767,1.0
10009,47774,3.0
10009,47795,8.0
10009,47804,10.0
10009,47828,7.0000000000000036
10009,47936,5.0
10009,47967,7.0000000000000036
10009,47971,1.0
10009,47993,3.0
10009,47999,3.0
10009,48002,3.0
10009,48010,1.0
10009,48012,2.0
10009,48018,6.000000000000003
10009,48028,4.0
10009,48060,3.0
10009,48061,6.000000000000003
10009,48068,4.0
10009,48085,4.0
10009,48087,2.0
10015,10027,7.0000000000000036
10015,10053,3.0
10015,10093,118.00000000000055
10015,10102,1.0
10015,10836,1.0
10015,17424,1.0
10015,18689,3.0
10015,21159,1.0
10015,40198,3.0
10015,43292,1.0
10027,10060,39.000000000000064
10027,10072,29.000000000000046
10027,10093,1287.0000000001276
10027,10102,9.0
10027,10278,7.0000000000000036
10027,10322,1.0
10027,10415,3.0
10027,10428,1.0
10027,10532,7.0000000000000036
10027,10687,1.0
10027,10836,165.00000000000165
10027,10915,3.0
10027,11124,1.0
10027,12973,2.0
10027,13797,7.0000000000000036
10027,13850,6.000000000000003
10027,14581,3.0
10027,15497,1.0
10027,16435,1.0
10027,18077,1.0
10027,18523,19.000000000000007
10027,18676,21.000000000000007
10027,19403,5.0
10027,19549,3.0
10027,19714,3.0
10027,19750,4.0
10027,19852,18.000000000000018
10027,19884,3.0
10027,19979,1.0
10027,20005,15.000000000000016
10027,20632,29.000000000000046
10027,20920,25.0
10027,20932,16.0
10027,20953,24.00000000000004
10027,20982,21.000000000000007
10027,21405,26.00000000000004
10027,21483,11.000000000000002
10027,21552,21.000000000000007
10027,21553,10.0
10027,21626,24.00000000000004
10027,21760,17.000000000000004
10027,21788,15.000000000000016
10027,21807,13.000000000000004
10027,21890,25.0
10027,22239,1.0
10027,22254,31.000000000000036
10027,22625,10.0
10027,22734,29.000000000000046
10027,22748,14.000000000000007
10027,22771,32.0
10027,22871,16.0
10027,22878,15.000000000000016
10027,23042,20.0
10027,23169,9.0
10027,23429,14.000000000000007
10027,23480,17.000000000000004
10027,23488,13.000000000000004
10027,23501,21.000000000000007
10027,23543,1.0
10027,23573,24.00000000000004
10027,23589,18.000000000000018
10027,23591,21.000000000000007
10027,23649,6.000000000000003
10027,23765,1.0
10027,23791,22.000000000000025
10027,23801,14.000000000000007
10027,23900,19.000000000000007
